# LSV-Names	Median-Attributions	Corrected P-values (FDR <= 1%)
ENSG00000257985	-0.00031547718451171167	1.4759403094572486e-83
ENSG00000255670	-0.0002623492582832315	1.4869622474325209e-83
ENSG00000263731	-0.00025439357240064604	1.5400712982275266e-83
ENSG00000226877	-0.00015675870782697063	1.5633296877547663e-83
ENSG00000269463	0.00022251464888486388	1.5656743562396598e-83
ENSG00000267898	-3.28480793380182e-05	1.572119336079525e-83
ENSG00000231705	0.00024133900289030163	1.5733346804128196e-83
ENSG00000272733	8.676150163167445e-06	1.6094757052667263e-83
ENSG00000275155	0.0003289847696657134	1.6160639155958237e-83
ENSG00000245614	-8.505349661147796e-05	1.6530162306509083e-83
ENSG00000260830	-3.292591260214058e-05	1.6572848912331456e-83
ENSG00000271857	-4.734866494047206e-05	1.690550063364524e-83
ENSG00000278743	0.0006291187747450488	1.7065926488764162e-83
ENSG00000177553	-0.00043826248532514766	1.7304414995541238e-83
ENSG00000276573	0.00031504178497451476	1.7501875465991052e-83
ENSG00000254694	-7.374321378579961e-05	1.7866149273540344e-83
ENSG00000267416	-0.00012035645311439397	1.823043844322647e-83
ENSG00000273982	0.000800901055031068	1.8233319577875213e-83
ENSG00000223461	2.0242600884166392e-05	1.972067840143568e-83
ENSG00000233907	0.0005689759220694575	2.044003355086263e-83
ENSG00000260679	-0.0001513860168714533	2.0597654985932372e-83
ENSG00000272115	-4.9683618771897366e-05	2.2061257137635038e-83
ENSG00000229775	-0.0006060054348785439	2.216317028909037e-83
ENSG00000269473	2.067452068669761e-05	2.3631953172842666e-83
ENSG00000243888	-1.3836923370033752e-05	2.3718742530196083e-83
ENSG00000215159	-0.0003587827997659199	2.3810335230842183e-83
ENSG00000270090	-0.00026487051525291456	2.5820252185780316e-83
ENSG00000260340	-0.0009619631977479035	2.6412401117195206e-83
ENSG00000237457	-8.487687830849046e-05	2.6879010755723025e-83
ENSG00000230452	-0.0001602354828718447	3.239854728910148e-83
ENSG00000267373	-0.00018644073878850166	3.3052986907783866e-83
ENSG00000244239	-3.241353485366222e-05	3.407988762233478e-83
ENSG00000225300	0.0004886749686558104	3.7537511630209125e-83
ENSG00000252690	0.00010906104143295637	3.784574301499153e-83
ENSG00000233330	-0.00017530033814336713	4.271637774430978e-83
ENSG00000267466	-5.051026441444142e-05	4.3428261182215715e-83
ENSG00000229152	0.00043953742814158283	4.352971114768498e-83
ENSG00000226846	-0.00015099934753253944	4.599388091411879e-83
ENSG00000270605	-0.00022160589236736456	4.6488042656693346e-83
ENSG00000255882	8.688963670821912e-05	4.652225510100197e-83
ENSG00000273442	0.00034021517546679105	4.658570553093592e-83
ENSG00000248092	0.00021253297634226623	4.7641610389308935e-83
ENSG00000249695	-0.00048740794349991045	4.877931511069052e-83
ENSG00000263586	-7.70430371451493e-05	4.885783149843578e-83
ENSG00000279068	-8.184829880589728e-05	4.902397151873141e-83
ENSG00000271584	-8.363919915112477e-05	4.976558276748693e-83
ENSG00000204261	-8.605974714052632e-05	5.033953590097401e-83
ENSG00000226715	-4.917943206961857e-05	5.079477803030173e-83
ENSG00000272817	-7.95588499919317e-05	5.382359867905834e-83
ENSG00000236498	-0.00011404409034068402	5.434852703947312e-83
ENSG00000262833	-0.0006054502739544891	5.621841846361176e-83
ENSG00000224090	-4.886544258924475e-05	5.638120575903567e-83
ENSG00000254242	0.00038364095019873613	5.732932150907862e-83
ENSG00000269176	0.0005905025749497599	5.786386566505799e-83
ENSG00000224885	0.0002254557676294883	6.0159407522047574e-83
ENSG00000203325	-0.0006376604098065461	6.3038328557826235e-83
ENSG00000232977	2.3399960944836535e-05	6.373672933771117e-83
ENSG00000282304	0.00010229181305313537	6.676755501764327e-83
ENSG00000251279	6.007083060827472e-06	6.734415153178363e-83
ENSG00000227195	0.0002681155608551943	6.799988253982036e-83
ENSG00000233547	0.00039896389349184985	6.826842097055454e-83
ENSG00000231193	0.0006263735204254507	6.839024400820025e-83
ENSG00000257120	-0.0005452489541933464	7.299327573591528e-83
ENSG00000253477	-0.00045717006986738484	7.451264682635747e-83
ENSG00000268366	-0.00010436011812392692	7.55902213668157e-83
ENSG00000248866	0.0006305650700461675	7.564374854005231e-83
ENSG00000226330	-8.719046138532206e-05	7.672944121404166e-83
ENSG00000278291	-1.2749404752791871e-05	7.700724862825385e-83
ENSG00000281560	-0.0007133233704803845	7.928281731694873e-83
ENSG00000268205	0.0004159581393749888	7.940657239482184e-83
ENSG00000226842	-0.00020935095566110046	8.355189716370067e-83
ENSG00000228317	1.159803573927008e-07	8.43297436272376e-83
ENSG00000258922	-0.00023859306329373397	8.749972939918116e-83
ENSG00000259446	0.0002535091040238731	8.862321768243711e-83
ENSG00000281849	-0.00020596536502995763	9.382714568240409e-83
ENSG00000230628	0.0006227915418402575	9.595354587219496e-83
ENSG00000277350	-0.0004832406707931767	1.0124858492763297e-82
ENSG00000264587	-0.0002883118981246522	1.0157814343076098e-82
ENSG00000230068	-0.00027049876016919743	1.075144320622527e-82
ENSG00000237389	0.0008889200570953453	1.1013620880022297e-82
ENSG00000228139	-0.00012753014455519615	1.1083938432936434e-82
ENSG00000268093	2.0996112653033485e-05	1.1103083924337368e-82
ENSG00000272009	-0.00011053606510508049	1.1183169449461833e-82
ENSG00000279467	-0.0005290296190872807	1.1830368169207852e-82
ENSG00000250917	9.145167770271081e-06	1.2409548465491057e-82
ENSG00000250626	-0.0008312316855535484	1.2800912763859065e-82
ENSG00000250602	8.078485794420336e-06	1.3052502965089287e-82
ENSG00000223799	-0.0005081648174682366	1.3567313345035086e-82
ENSG00000223783	-1.170114594019485e-05	1.4021157165315168e-82
ENSG00000266830	1.1628501461862145e-05	1.5088211414434458e-82
ENSG00000207751	-2.5941073196387937e-05	1.5519269275041058e-82
ENSG00000224276	-9.802706139693738e-05	1.566527410382606e-82
ENSG00000229867	-1.4424292011269929e-05	1.5731411803083927e-82
ENSG00000255038	-4.6246044313325935e-05	1.5982047711326088e-82
ENSG00000232860	0.00013124615507208946	1.6049592494192228e-82
ENSG00000254038	3.278664269975832e-05	1.7537925727682377e-82
ENSG00000227036	-0.00012601319512683585	1.8162125069846677e-82
ENSG00000227012	1.4089641423556585e-06	1.9084179120880183e-82
ENSG00000093100	0.0003108102399219369	1.922048265843631e-82
ENSG00000262352	-0.0002531847982031707	2.0139465075141992e-82
ENSG00000273375	0.00022999360136757326	2.1849764902823515e-82
ENSG00000258168	0.0003360050435937607	2.3621003427202982e-82
ENSG00000215386	0.0003137460606078673	2.368862034548101e-82
ENSG00000198054	0.00017813743427149296	2.470574209281735e-82
ENSG00000258404	0.00019902707305084158	2.5318197390919284e-82
ENSG00000236194	0.0004541210177708807	2.6091838767841453e-82
ENSG00000267519	-0.00015295179861729411	2.708975875740491e-82
ENSG00000231532	7.799595589107436e-05	2.756436850150217e-82
ENSG00000230537	2.00715403533365e-05	2.758534459165775e-82
ENSG00000275120	0.0001755774799491674	2.823405673971403e-82
ENSG00000236283	0.0004196814590982683	2.9729349611828463e-82
ENSG00000273920	-0.0005856253435785672	3.055357417211056e-82
ENSG00000278002	0.00023484490896913027	3.4365977737293417e-82
ENSG00000272979	0.000473376380796673	3.444363024779679e-82
ENSG00000261789	-0.0005370874847425021	3.760089667191094e-82
ENSG00000235958	1.5284058252003185e-06	3.789582895877277e-82
ENSG00000244757	-0.000286468272885545	3.8297686824955394e-82
ENSG00000281538	7.381988310362971e-05	3.9502859203733155e-82
ENSG00000271155	0.00017854200223943684	4.0133839960804487e-82
ENSG00000222043	0.0003047754302275941	4.130701852973053e-82
ENSG00000235760	0.00047787390088381836	4.445036749543584e-82
ENSG00000259583	-0.00014534596134457042	4.4741262908881833e-82
ENSG00000203999	0.0001276058315542412	4.5698280822514943e-82
ENSG00000164385	-0.0002918280294469222	4.654308781061902e-82
ENSG00000257551	-8.984567933679795e-05	4.7437329975091456e-82
ENSG00000275769	-7.844670086831513e-05	4.892291818298347e-82
ENSG00000258302	0.00013128104490220383	4.9017899754902285e-82
ENSG00000266903	-0.0004596190527775916	5.1092456943254447e-82
ENSG00000235994	-0.00012041443651237786	5.441541987201544e-82
ENSG00000261240	-0.00013817975218778089	5.543594673424146e-82
ENSG00000273733	0.00018040424735697077	5.841680028292946e-82
ENSG00000255243	-0.000944859879509058	5.887584566384625e-82
ENSG00000213600	0.0004256445568491333	5.97602149900638e-82
ENSG00000251139	0.00029285813375390737	6.562704078539396e-82
ENSG00000225315	-3.423097691431137e-05	6.95705831518979e-82
ENSG00000254101	-0.00046954384636898504	6.966063390224948e-82
ENSG00000233515	1.9763829763901635e-05	7.427223452644782e-82
ENSG00000262879	3.911399448652863e-05	8.110875726581796e-82
ENSG00000249379	0.0004708866147463294	8.634225824888908e-82
ENSG00000260955	-7.786098285169471e-05	8.696124533551808e-82
ENSG00000248309	0.00016196919030514687	8.724697813558847e-82
ENSG00000267299	-0.00025030344327670116	8.732347595054761e-82
ENSG00000267097	-6.465428383709561e-06	8.771629176156444e-82
ENSG00000273008	6.009088409075798e-05	8.818095078439591e-82
ENSG00000260329	1.783237708875372e-05	9.58124370612094e-82
ENSG00000257735	-7.959553373015591e-05	9.638274946692357e-82
ENSG00000230612	0.0003173568447514852	1.0122005928208497e-81
ENSG00000273464	0.00014392187367922866	1.0496353800941084e-81
ENSG00000235530	0.0002368560492570086	1.065894726402634e-81
ENSG00000259327	-0.0006446451441395181	1.145444164161355e-81
ENSG00000224429	2.0029584191297294e-05	1.1515910513632208e-81
ENSG00000274281	0.0007542106988510011	1.15253154399379e-81
ENSG00000237063	-5.85090338043358e-05	1.199185859689892e-81
ENSG00000224514	0.0005152514500553992	1.2751901671161756e-81
ENSG00000228037	-0.00010416925299804765	1.2998388118258816e-81
ENSG00000263508	-6.865872354915373e-05	1.3086365412814572e-81
ENSG00000257222	0.00013147283854102578	1.3808173344624783e-81
ENSG00000237797	-1.741770604943728e-05	1.4298727610898772e-81
ENSG00000258048	-2.2320944650012235e-05	1.4494453632724497e-81
ENSG00000261288	7.500450971271969e-06	1.4494555736439347e-81
ENSG00000258940	0.00012814619775556517	1.452003207953027e-81
ENSG00000281856	-0.00011703059135926322	1.4741110327916233e-81
ENSG00000251301	-1.9249837738707957e-06	1.4928101378535044e-81
ENSG00000224822	0.0003986646858335344	1.5611176432252422e-81
ENSG00000276007	0.00011244795996304985	1.5782767557368683e-81
ENSG00000203497	0.0002406061486926962	1.6377515283528931e-81
ENSG00000258454	9.411552973674084e-05	1.6438508546961067e-81
ENSG00000248101	2.7836107975654035e-05	1.6865890616646707e-81
ENSG00000256427	-1.8647372401618457e-05	1.6865890616646707e-81
ENSG00000267338	0.00045452033444063803	1.7412478768712427e-81
ENSG00000226645	8.187306646215666e-06	1.808210518351884e-81
ENSG00000258377	0.00022612549544408136	1.871419966400728e-81
ENSG00000283317	0.00016362590653830548	1.871419966400728e-81
ENSG00000259928	-0.00033658773838103135	1.904105821417909e-81
ENSG00000261826	0.0006586029563863208	1.965821736853249e-81
ENSG00000256268	-2.6011658786188218e-05	2.0775057416635546e-81
ENSG00000251867	2.7062343117709364e-05	2.139877666309158e-81
ENSG00000182912	0.00019820041758020505	2.2142643150994517e-81
ENSG00000235660	-4.634992765835055e-05	2.2523332660878593e-81
ENSG00000259863	0.00018243366538760696	2.276143226956131e-81
ENSG00000280341	0.0003512706925348717	2.2838437321912665e-81
ENSG00000258819	0.00010179044205409203	2.317682562402387e-81
ENSG00000232530	-0.0005625784748276127	2.367460009867672e-81
ENSG00000269293	9.516901175536714e-05	2.372602277600268e-81
ENSG00000270462	-6.62292467867609e-05	2.4220486862217986e-81
ENSG00000263627	-0.00039135037679351127	2.440033490269932e-81
ENSG00000233775	0.0006160305361279442	2.514711912800305e-81
ENSG00000250365	0.0001290843208611717	2.53210848093814e-81
ENSG00000275846	-0.00022397323592543452	2.5582199013828843e-81
ENSG00000272622	-3.6011644447304655e-05	2.652581478863572e-81
ENSG00000273320	2.06700422204461e-05	2.7074229862416547e-81
ENSG00000237664	-6.2640211666317184e-06	2.824521517784425e-81
ENSG00000236810	0.0003145426133284247	2.8256784853563773e-81
ENSG00000268499	-0.00023620358683877448	2.9974742643303393e-81
ENSG00000226985	-0.0003103765216561512	3.052118201743207e-81
ENSG00000275457	0.00011134861532384916	3.0574518576613227e-81
ENSG00000259460	0.00032220132696810915	3.0872405350478806e-81
ENSG00000230415	2.0229605843669297e-06	3.1068507213488643e-81
ENSG00000253706	0.000540563442450328	3.1465335271375187e-81
ENSG00000234459	0.00029424526831089797	3.1893570164398264e-81
ENSG00000261770	0.00024015500293418976	3.4758131997665063e-81
ENSG00000250107	-0.00022656335578659405	3.488883790226432e-81
ENSG00000230314	-0.0002041147732073932	3.504212730077245e-81
ENSG00000254746	-9.401021379127576e-05	3.527706472333737e-81
ENSG00000228033	-0.00023946415380608231	3.676892603580723e-81
ENSG00000234546	0.00045884533161417903	3.738317203650122e-81
ENSG00000248896	0.00021107247090630638	3.8487572613270603e-81
ENSG00000270059	4.722667394791659e-05	4.1279975340314467e-81
ENSG00000196668	-0.0001279800087979832	4.196442756631719e-81
ENSG00000265579	4.87162595852093e-05	4.511477874076499e-81
ENSG00000251143	-0.00020370231419940618	4.511477874076499e-81
ENSG00000261071	0.0004375076855724328	4.669071562172658e-81
ENSG00000259248	0.00030950850155353515	4.759891422263564e-81
ENSG00000267192	0.00036416534541040666	4.786383011499755e-81
ENSG00000248730	-0.000609993329295832	4.812327072438668e-81
ENSG00000246792	0.00047489139725366027	5.137287803299128e-81
ENSG00000235933	0.0011259092401652959	5.153393706952393e-81
ENSG00000258955	0.00031117026129137085	5.887263745301893e-81
ENSG00000239653	0.0002831192507625324	6.076624499725004e-81
ENSG00000262298	-0.0003146569042205939	6.145066764018658e-81
ENSG00000261584	0.00023011074281443846	6.343391507130922e-81
ENSG00000251675	-7.158566758539503e-06	6.60385822010195e-81
ENSG00000235262	-0.0002236042352407649	7.179196710568425e-81
ENSG00000234497	0.001120925105398022	7.436677138547303e-81
ENSG00000239377	-9.597052596904824e-05	7.487861975377623e-81
ENSG00000261423	0.00019285455839981676	7.737735475608648e-81
ENSG00000197462	0.00021364693889703418	7.786219497322593e-81
ENSG00000269427	0.00030050088159104207	8.058940648035117e-81
ENSG00000223387	0.0001157224931326864	8.27654303357388e-81
ENSG00000187185	-8.66418579079654e-05	8.772231006248472e-81
ENSG00000250519	-9.87679328532369e-06	8.99255157917652e-81
ENSG00000260932	0.00038959734498772436	9.04782340233954e-81
ENSG00000272915	-0.00017612612324082973	9.33793488244008e-81
ENSG00000249425	0.00024573935480945436	9.491914099055389e-81
ENSG00000258592	-0.00017010751301204527	1.0652807110863896e-80
ENSG00000233478	-0.0005552265346413223	1.0839255730922762e-80
ENSG00000261338	-0.0001793551430908801	1.0842292489962448e-80
ENSG00000249593	-0.0002994920580459136	1.153323250785767e-80
ENSG00000235813	-0.0006446152345587895	1.1726140173867053e-80
ENSG00000275437	0.0002399413751160858	1.2039043774587777e-80
ENSG00000250590	-0.00011666544278629066	1.269957387564692e-80
ENSG00000259865	0.0006806069428472768	1.3121884154142282e-80
ENSG00000274220	0.000151183660153675	1.3219876452822534e-80
ENSG00000264745	-0.00019599311039348525	1.3444665664289003e-80
ENSG00000255348	-0.0007571546577254822	1.4302721075083797e-80
ENSG00000268047	-8.033067281923267e-05	1.4433741929145e-80
ENSG00000261078	-0.00020504721553476525	1.4541085937046066e-80
ENSG00000267287	3.2085702969883024e-05	1.4620872771263325e-80
ENSG00000162913	0.00034510349558287924	1.4958450715520396e-80
ENSG00000237188	0.00020654058760494632	1.5812496340100347e-80
ENSG00000203392	-4.603729661093407e-05	1.5946322327490033e-80
ENSG00000225087	-4.628196168066686e-05	1.6191213138235881e-80
ENSG00000268186	0.0002193113696609514	1.6495039805523417e-80
ENSG00000230490	-0.00011261797616120921	1.6547899851533355e-80
ENSG00000237481	0.00043509808813393377	1.6960109806060178e-80
ENSG00000273618	-0.0005663468228946624	1.7775513931694394e-80
ENSG00000254790	-0.0003419828938582536	1.7875845645480024e-80
ENSG00000228793	3.5166902382806216e-05	1.9732723444829535e-80
ENSG00000248936	-0.00015038514619333755	2.0274478078390024e-80
ENSG00000259756	-0.00015029096910858887	2.0944627114412155e-80
ENSG00000241544	0.0001782385381128097	2.2035376514877477e-80
ENSG00000254894	0.00022149959683104525	2.5293555953296957e-80
ENSG00000215483	0.000729045612328279	2.777133267909683e-80
ENSG00000275479	-0.00029896326004320216	2.8112951809673936e-80
ENSG00000259115	-4.545613660391409e-05	2.9148733737941845e-80
ENSG00000230337	3.991983493998449e-06	2.953410782631629e-80
ENSG00000231332	-0.0005966589387077424	2.9710518931004217e-80
ENSG00000260743	0.00025577494218047086	2.9853235745117214e-80
ENSG00000255850	-0.0011028769478378924	2.9989908926888372e-80
ENSG00000269376	-5.46899652934153e-05	3.0986615415844155e-80
ENSG00000272582	-0.0007107025701004709	3.1000697029564613e-80
ENSG00000251629	2.82302537570027e-06	3.1627530065561564e-80
ENSG00000262147	3.1458441415598636e-05	3.303072918043801e-80
ENSG00000275874	-6.141202532693368e-06	3.345358642650452e-80
ENSG00000280195	-4.920450961017417e-05	3.4046616688014794e-80
ENSG00000260617	0.0018699602245287928	3.5059723466886356e-80
ENSG00000250893	3.2805046555271027e-05	3.528740942514149e-80
ENSG00000249776	4.523446156568601e-05	3.529203221780626e-80
ENSG00000266905	-0.0002581732320725052	3.624205640172065e-80
ENSG00000214248	-0.0004903297642343856	3.922527287485993e-80
ENSG00000243243	0.0003114448278357621	4.052196854631866e-80
ENSG00000236200	0.0005363677432763097	4.082454630825006e-80
ENSG00000261216	-0.000701965723094791	4.160427441534414e-80
ENSG00000250686	0.00017215594498558778	4.3243425787030025e-80
ENSG00000226791	-1.053367401942967e-06	4.575864945958123e-80
ENSG00000232710	0.000200423988314789	5.070421754472549e-80
ENSG00000260118	0.00015022552552122718	5.252052148657582e-80
ENSG00000272606	0.00047370638254088136	5.418641740852834e-80
ENSG00000261763	-0.00021939885133932894	5.5021488221926274e-80
ENSG00000254319	5.843593943313103e-05	5.896579081223445e-80
ENSG00000259088	1.3797930298983927e-05	6.027394928317528e-80
ENSG00000224805	8.629189259369563e-05	6.333058573062317e-80
ENSG00000261476	-6.391648920662019e-05	6.3814603815576306e-80
ENSG00000253307	0.000297398434142201	6.393386708585472e-80
ENSG00000236790	0.00031402882222347664	6.498524329950607e-80
ENSG00000259618	0.0003527757607224941	6.5309536186571124e-80
ENSG00000274251	0.0002024094024502925	6.667059916888078e-80
ENSG00000262873	0.0002455981589317621	6.717482293460912e-80
ENSG00000275649	-0.00010664761417806925	7.26085298141856e-80
ENSG00000259116	-0.00012957105623833304	7.41317422845882e-80
ENSG00000269887	-5.180032223823273e-06	7.643947034898458e-80
ENSG00000236166	0.00017248162795651357	7.84330616684576e-80
ENSG00000224358	0.0003247179008460397	8.009923068728396e-80
ENSG00000239636	0.00011779614315751199	8.665253399517925e-80
ENSG00000249091	-0.0003271701125222402	8.759562949609694e-80
ENSG00000257653	1.3392945923438777e-05	8.890192231064387e-80
ENSG00000257270	0.00025065503906096347	9.14043161047272e-80
ENSG00000273312	-0.00029417236908544064	9.198761602562574e-80
ENSG00000273124	0.00013104700663839512	9.60061322978659e-80
ENSG00000225431	0.00025997425339294834	9.693872232371981e-80
ENSG00000259438	0.0002596641179860671	1.010478599267817e-79
ENSG00000240291	0.00015991302586047728	1.0327539632826304e-79
ENSG00000260892	-4.347049475233838e-05	1.0469805542069666e-79
ENSG00000273485	0.00014075382215615237	1.0649528172310786e-79
ENSG00000231672	0.00038400661845993067	1.0751932903623806e-79
ENSG00000259807	0.00019622807517622	1.1167661166504463e-79
ENSG00000263033	0.00012961124632133834	1.1294916052067936e-79
ENSG00000250328	0.00028872219882359777	1.1642344362063362e-79
ENSG00000271874	1.5957592653580692e-06	1.1645394257198837e-79
ENSG00000273129	2.6625029056819244e-05	1.1769329877849517e-79
ENSG00000231840	-1.0519538680170432e-05	1.482083759898997e-79
ENSG00000265474	-0.00013021626390881527	1.4964763041936897e-79
ENSG00000215162	-0.00045399404811815317	1.5067379620352045e-79
ENSG00000272463	2.523619043329831e-06	1.5327661818951168e-79
ENSG00000259616	-0.00034401568119700346	1.6270561768473833e-79
ENSG00000270061	3.145947171109155e-05	1.6618261724232984e-79
ENSG00000257596	-3.546133210571967e-05	1.6907296614648225e-79
ENSG00000233885	-0.00012720895299669606	1.7078555672279056e-79
ENSG00000276916	0.0001176754146883735	1.7125401083615515e-79
ENSG00000266644	-0.0003037010730928314	1.7542004676219167e-79
ENSG00000254094	0.00029130748244818663	1.7738142864643843e-79
ENSG00000260793	0.0002509013839861618	2.0569860878146096e-79
ENSG00000236519	0.00021660728927334097	2.060386183466503e-79
ENSG00000236756	-0.00022938777142111316	2.1001522270475697e-79
ENSG00000170161	-7.641264572427208e-05	2.1893634151711457e-79
ENSG00000099869	-0.00014360593121122832	2.3108053833899395e-79
ENSG00000223813	0.0001608196693048166	2.3144658563996257e-79
ENSG00000267405	0.00012093308006087938	2.3408811677901077e-79
ENSG00000248858	0.00012843745953766247	2.348359579219237e-79
ENSG00000230479	0.00011548108138229156	2.4538839493316434e-79
ENSG00000255299	0.0001373494711019504	2.454251376160389e-79
ENSG00000247363	-7.542714189438149e-05	2.5420967573143088e-79
ENSG00000235996	0.00011625880419895816	2.5898018061960142e-79
ENSG00000225057	-0.0004949593931139461	2.6553865181394416e-79
ENSG00000229728	0.00043606303877703436	2.709507759078826e-79
ENSG00000251688	-0.00010013762666965929	2.8529823779659474e-79
ENSG00000257527	9.401782847114448e-05	2.865754356754059e-79
ENSG00000258017	-0.00023017626287000803	2.877089465841568e-79
ENSG00000230148	-9.062583728421529e-05	2.906458746044399e-79
ENSG00000249476	0.00012441843340901682	2.910112501477705e-79
ENSG00000224961	0.0004495953763281043	3.1363282789127673e-79
ENSG00000273007	-0.00038786340908900536	3.1732878437777325e-79
ENSG00000278192	0.000333859367265575	3.356885138340525e-79
ENSG00000263787	-0.000882606694497755	3.440510727836001e-79
ENSG00000259054	-1.7530442345904585e-05	3.513483482948545e-79
ENSG00000225218	2.4115559376599798e-06	3.517778779575001e-79
ENSG00000237429	1.225284621745583e-05	3.68479445961418e-79
ENSG00000233086	-0.00019461025348845568	3.812146031975897e-79
ENSG00000263924	-0.00024688247779804996	3.812146031975897e-79
ENSG00000255332	0.0009797888286635552	3.8690697000075106e-79
ENSG00000275897	-0.00024175473418419028	3.9704774759358285e-79
ENSG00000261469	5.693614299421663e-05	4.022450503309789e-79
ENSG00000249906	-0.0005848684731737982	4.055566345796101e-79
ENSG00000255062	0.00013582248508739182	4.1767175177751826e-79
ENSG00000250909	-0.0001752931008404878	4.3326107818050404e-79
ENSG00000227078	0.0002706072917987221	4.5509187062277245e-79
ENSG00000232100	0.00020474147608153383	4.5640290705184927e-79
ENSG00000256705	-0.00042941083712023313	4.694850502230189e-79
ENSG00000272121	0.00017658172670197725	5.020508618965967e-79
ENSG00000245651	0.0003470879921384516	5.267536313386408e-79
ENSG00000246876	0.0009228560787400906	5.302480391348323e-79
ENSG00000237637	-0.00016763668162139816	5.3676499272107276e-79
ENSG00000270792	0.0002254132181665723	5.3749319585459136e-79
ENSG00000278276	0.00011614868158728974	5.551373918920724e-79
ENSG00000204584	-0.00010658860318449153	5.845319947658925e-79
ENSG00000275494	0.00033655413677879866	6.088295288972363e-79
ENSG00000229431	-0.00014074362061776983	6.899105317768845e-79
ENSG00000272381	-0.0002822454794685579	6.904858490592597e-79
ENSG00000249746	-2.5702098746284857e-05	7.239243938161705e-79
ENSG00000270482	0.000250182232767147	7.314342733446555e-79
ENSG00000244968	0.00018567961532144292	7.46539489306885e-79
ENSG00000258376	0.0002736912729394729	7.778009245291934e-79
ENSG00000250508	0.00029296988180195493	8.128890988771807e-79
ENSG00000253754	-0.00024624992539775423	8.619214559211887e-79
ENSG00000276188	8.021012480334212e-05	8.657086560373525e-79
ENSG00000271973	-0.0003128453393689973	8.694043444168193e-79
ENSG00000231119	3.564920372007613e-05	9.267395578166107e-79
ENSG00000271989	-2.22633722305312e-06	9.603546443008937e-79
ENSG00000258952	-8.30814467832283e-05	9.633422879643778e-79
ENSG00000262420	-3.4497122014775486e-05	9.791580213888424e-79
ENSG00000281491	0.000171101179375647	1.0051850487137307e-78
ENSG00000233016	2.2831964663988483e-05	1.0086469429349871e-78
ENSG00000249610	3.9588495066813956e-06	1.0270129915173598e-78
ENSG00000259645	0.0002200417274001699	1.0386899504101567e-78
ENSG00000225007	-0.0002229378377502287	1.108387258137786e-78
ENSG00000262815	-0.0006437079251091514	1.1357656851707891e-78
ENSG00000237594	-9.41190180335919e-06	1.1673687118091499e-78
ENSG00000258633	0.00046109365327919147	1.2400013219266823e-78
ENSG00000261613	-6.389277262618764e-05	1.2427648385620706e-78
ENSG00000225880	0.0002155659511027342	1.2582918782127283e-78
ENSG00000236199	3.717325144160485e-05	1.2658662265624735e-78
ENSG00000230408	-0.0001650623946650407	1.2766070577102197e-78
ENSG00000224184	-0.0004542544270386642	1.2917064956310917e-78
ENSG00000254988	-3.4341378915972076e-06	1.3042951924701237e-78
ENSG00000230470	0.0006088333641211009	1.3188461433641446e-78
ENSG00000258301	-0.00011738336396207854	1.332310378619513e-78
ENSG00000261513	-8.170419810463387e-06	1.3563895537049757e-78
ENSG00000245522	0.00013663930110509038	1.3593335607218231e-78
ENSG00000266801	0.0006104115536938168	1.445593066646082e-78
ENSG00000227189	0.0001892230260230305	1.5062848072511981e-78
ENSG00000233928	0.00038719437671544784	1.5431264357084533e-78
ENSG00000237560	-1.3666678816483524e-05	1.5585025853700117e-78
ENSG00000268584	0.00026682707597895335	1.5678883136772156e-78
ENSG00000267065	-0.00027570410913188136	1.581169029108639e-78
ENSG00000226872	-0.00024634472544894735	1.6372106437956593e-78
ENSG00000236914	4.8826951931889465e-05	1.6783677940115135e-78
ENSG00000261416	-3.7586509101327415e-05	1.6926248637323623e-78
ENSG00000251292	0.00042188170475258483	1.705651455092892e-78
ENSG00000271871	-0.00021532036655334724	1.7229278728033822e-78
ENSG00000273059	0.0004904298879954462	1.7447236739871716e-78
ENSG00000261801	1.2229824972299016e-06	1.7787669966327095e-78
ENSG00000271737	0.00026121720687115714	1.7858597695814357e-78
ENSG00000229124	0.000405362384665458	2.027952084323513e-78
ENSG00000261028	0.0001877865611130485	2.0384436880770335e-78
ENSG00000232063	0.0001997773016834432	2.1005939345732552e-78
ENSG00000267827	0.00015238371456426255	2.190745711501574e-78
ENSG00000270083	-7.038976792287386e-05	2.212682843693831e-78
ENSG00000278041	0.00010208728537555633	2.220083596290462e-78
ENSG00000234292	2.2133359431012954e-05	2.319842286213307e-78
ENSG00000260231	0.0004164237883848824	2.3931174144927954e-78
ENSG00000224939	-2.7807469107848525e-07	2.5381790629486055e-78
ENSG00000245748	2.5984107505789404e-05	2.5614822175332376e-78
ENSG00000279927	-0.000573810199063162	2.706434764030356e-78
ENSG00000249742	0.00013947783358128212	2.730242222406079e-78
ENSG00000272831	0.00018542901405918378	2.7749268134864582e-78
ENSG00000271727	-0.00046582411438301314	2.7752323513765528e-78
ENSG00000234754	0.00041935937601465995	2.913619177549381e-78
ENSG00000239415	-0.00017756649433636038	3.057751168332138e-78
ENSG00000273551	0.00018839929111252884	3.173419746256905e-78
ENSG00000275812	-0.0001783989071983649	3.2159460949501384e-78
ENSG00000272567	-0.00012414250222743758	3.284282513465137e-78
ENSG00000277199	-0.0004178527084206937	3.3107913613515764e-78
ENSG00000234807	-7.429565150696037e-05	3.365996792410059e-78
ENSG00000234705	-1.284494824778554e-05	3.463333171017292e-78
ENSG00000227908	-0.0005880562918705068	3.562460137588955e-78
