# Gene-Names	Median-Attributions	Corrected P-values (FDR <= 1%)
ENSG00000206432	-6.387267077387401e-06	0.5
ENSG00000206474	2.5554379078232133e-07	0.5
ENSG00000206503	0.00017850279892392564	0.5
ENSG00000212123	1.6288016916648218e-05	0.5
ENSG00000206527	1.7255165726262445e-05	0.5
ENSG00000206535	-0.0001092484735100363	0.5
ENSG00000206536	3.774547602784241e-08	0.5
ENSG00000206557	0.0001711539294212008	0.5
ENSG00000206559	2.907685501867363e-06	0.5
ENSG00000206561	-3.576254773939995e-06	0.5
ENSG00000206579	-6.83381224263304e-05	0.5
ENSG00000211445	1.7118354450649734e-05	0.5
ENSG00000211448	-8.741620344092618e-06	0.5
ENSG00000211450	0.00027366252585776915	0.5
ENSG00000211452	-1.2863042500498695e-06	0.5
ENSG00000211456	-9.80773272710682e-06	0.5
ENSG00000211460	-0.00022540814249544992	0.5
ENSG00000206531	4.265293175122601e-06	0.5
ENSG00000213853	1.68646460373783e-05	0.5
ENSG00000213066	0.00011451908516525197	0.5
ENSG00000213096	0.0001310436247489426	0.5
ENSG00000213533	-0.00020033864214793361	0.5
ENSG00000213551	0.00014530635340416248	0.5
ENSG00000213563	7.329499343357414e-05	0.5
ENSG00000213578	1.1309249584285891e-05	0.5
ENSG00000213585	-6.331994434188287e-05	0.5
ENSG00000213593	4.710797760823724e-05	0.5
ENSG00000213614	5.647146429143454e-05	0.5
ENSG00000213619	-1.9587438441390738e-05	0.5
ENSG00000213625	0.00039373798403067396	0.5
ENSG00000213626	-0.00012919875262961967	0.5
ENSG00000213639	-1.777936849136707e-05	0.5
ENSG00000213648	-7.940560212479113e-06	0.5
ENSG00000213523	0.000236293487494845	0.5
ENSG00000213654	-2.0648826121079747e-05	0.5
ENSG00000213676	-0.00024412439542810792	0.5
ENSG00000213699	-6.236980646502515e-06	0.5
ENSG00000213714	7.713652221193526e-05	0.5
ENSG00000213719	1.5537460445654443e-06	0.5
ENSG00000213741	-8.751861890966985e-05	0.5
ENSG00000213759	-2.139594015405223e-06	0.5
ENSG00000213760	-8.919656952429364e-05	0.5
ENSG00000213762	0.00018668635112267012	0.5
ENSG00000213780	3.7839242351617547e-06	0.5
ENSG00000213782	0.0001411543757163006	0.5
ENSG00000213799	-8.171491433796634e-05	0.5
ENSG00000213809	2.2334070360712038e-05	0.5
ENSG00000213672	-0.00010500284329437066	0.5
ENSG00000213085	-2.307949594184944e-05	0.5
ENSG00000213516	-8.705446975104416e-06	0.5
ENSG00000213471	4.218603794515807e-06	0.5
ENSG00000213123	7.536220268507146e-05	0.5
ENSG00000213145	-3.3179631115159023e-06	0.5
ENSG00000213160	-8.692216903961609e-05	0.5
ENSG00000213171	-0.00010120011585185288	0.5
ENSG00000213199	0.00022418787493599278	0.5
ENSG00000213204	1.572467872502191e-05	0.5
ENSG00000213214	5.456217722318698e-05	0.5
ENSG00000213215	-1.964168514723748e-07	0.5
ENSG00000213218	-7.336605745188949e-06	0.5
ENSG00000213221	9.898608367471866e-05	0.5
ENSG00000213231	-1.2421070307457376e-05	0.5
ENSG00000213246	-6.609846285842383e-05	0.5
ENSG00000213512	-9.096778101038356e-05	0.5
ENSG00000213265	1.609082312791056e-05	0.5
ENSG00000213297	-4.3961546316020174e-05	0.5
ENSG00000213337	-0.00026770040419560976	0.5
ENSG00000213341	-4.4904067555269764e-05	0.5
ENSG00000213366	0.00019304456843980403	0.5
ENSG00000213401	1.4537917544019531e-05	0.5
ENSG00000213402	5.76641238348111e-06	0.5
ENSG00000213416	3.078922805818905e-05	0.5
ENSG00000213417	-5.621691494759475e-06	0.5
ENSG00000213424	9.963035490235079e-06	0.5
ENSG00000213462	0.00022881279219152338	0.5
ENSG00000213463	-0.0002455186130195157	0.5
ENSG00000213465	2.8793311038099265e-05	0.5
ENSG00000213281	1.1796464744852305e-05	0.5
ENSG00000204449	-1.1646505204491106e-05	0.5
ENSG00000243480	3.326922022405545e-05	0.5
ENSG00000243501	-7.29447759416106e-06	0.5
ENSG00000270188	1.474416108958089e-05	0.5
ENSG00000270299	4.565021557029021e-06	0.5
ENSG00000270316	2.0693150640968856e-06	0.5
ENSG00000270339	1.4932609220606923e-06	0.5
ENSG00000270379	-6.037740042877037e-08	0.5
ENSG00000270394	8.971032259945388e-05	0.5
ENSG00000270601	-5.486075405888318e-06	0.5
ENSG00000270629	-9.936656820647247e-05	0.5
ENSG00000270647	-3.246197413248286e-05	0.5
ENSG00000270672	4.5006799119670016e-05	0.5
ENSG00000270757	-3.7657528567840486e-05	0.5
ENSG00000270765	0.00011022747578629998	0.5
ENSG00000270882	6.060283662830874e-05	0.5
ENSG00000270946	9.947965614709104e-06	0.5
ENSG00000271079	8.476916650270267e-06	0.5
ENSG00000271092	2.2782039793666327e-05	0.5
ENSG00000271271	-1.25782327876081e-05	0.5
ENSG00000271303	9.812709292308105e-06	0.5
ENSG00000271321	6.242446754110977e-06	0.5
ENSG00000271383	-0.00020148792553904593	0.5
ENSG00000271425	0.0002880211274508596	0.5
ENSG00000271567	1.3390790687876918e-05	0.5
ENSG00000271723	-1.1724387172094625e-05	0.5
ENSG00000271793	-0.0002413320578176466	0.5
ENSG00000271810	1.0516328987096172e-07	0.5
ENSG00000270170	-0.00015455598973910056	0.5
ENSG00000270149	-3.796936630280533e-06	0.5
ENSG00000270136	-2.1263952423867916e-06	0.5
ENSG00000270099	4.6567039187469814e-05	0.5
ENSG00000269058	5.149187162087218e-06	0.5
ENSG00000269067	4.4073141338984475e-06	0.5
ENSG00000269095	0.00011347897304625632	0.5
ENSG00000269096	7.887040163006259e-09	0.5
ENSG00000269179	1.1032978468226603e-06	0.5
ENSG00000269226	0.00013590020400846065	0.5
ENSG00000269237	-1.1119236683042438e-06	0.5
ENSG00000269335	-1.1649871664258232e-05	0.5
ENSG00000269343	-6.357183225624187e-05	0.5
ENSG00000269403	-1.6143421403963903e-05	0.5
ENSG00000269433	2.720970868572256e-06	0.5
ENSG00000269437	-4.0318561462380457e-05	0.5
ENSG00000271824	-1.8672173967271002e-05	0.5
ENSG00000269466	-2.940494093103133e-05	0.5
ENSG00000269476	-0.0001522117524174197	0.5
ENSG00000269526	5.383568824730102e-07	0.5
ENSG00000269556	6.624548591021544e-05	0.5
ENSG00000269586	-1.8574432949007837e-05	0.5
ENSG00000269590	-4.952922971620605e-07	0.5
ENSG00000269693	2.164705216369326e-06	0.5
ENSG00000269699	-4.261836403161817e-06	0.5
ENSG00000269713	-3.3170950761626196e-05	0.5
ENSG00000269743	-0.00011970211663712155	0.5
ENSG00000269891	7.623675980547538e-07	0.5
ENSG00000269955	-0.0001673988775698264	0.5
ENSG00000269964	-6.196404857711735e-05	0.5
ENSG00000269469	-3.0258783691134747e-07	0.5
ENSG00000271949	6.99316938724665e-07	0.5
ENSG00000272031	0.00028429304062114894	0.5
ENSG00000272047	0.00018121541893789393	0.5
ENSG00000273155	5.939051356447064e-05	0.5
ENSG00000273167	6.2268304383725945e-06	0.5
ENSG00000273171	2.598058662743766e-06	0.5
ENSG00000273217	4.6812778949792e-08	0.5
ENSG00000273259	3.2548396049988257e-06	0.5
ENSG00000273269	1.8506870732054247e-06	0.5
ENSG00000273294	2.6574577396080716e-05	0.5
ENSG00000273331	3.917295883420252e-06	0.5
ENSG00000273398	-5.6236835087546316e-05	0.5
ENSG00000273513	-2.5896908825891613e-05	0.5
ENSG00000273514	9.681311770561449e-06	0.5
ENSG00000273520	-0.00012331546312418135	0.5
ENSG00000273154	0.0001137006187120259	0.5
ENSG00000273540	-2.3168465131687194e-05	0.5
ENSG00000273604	1.3711191939121194e-05	0.5
ENSG00000273611	2.020310646045785e-05	0.5
ENSG00000273696	5.1990873379486625e-06	0.5
ENSG00000273703	4.2602025717480305e-06	0.5
ENSG00000273706	-1.1808542632048286e-05	0.5
ENSG00000273734	5.6159378579679404e-06	0.5
ENSG00000273749	5.338053492910516e-05	0.5
ENSG00000273777	-8.329493754949713e-06	0.5
ENSG00000273841	3.9715010687714983e-05	0.5
ENSG00000273976	1.541261298416759e-06	0.5
ENSG00000273983	-2.2168860437421476e-05	0.5
ENSG00000274049	3.5219095799343093e-06	0.5
ENSG00000273590	1.606279124705014e-06	0.5
ENSG00000269035	-2.185378074708071e-08	0.5
ENSG00000273136	-8.463111122465981e-05	0.5
ENSG00000273088	-6.141947273854089e-05	0.5
ENSG00000272162	2.0532324658857707e-06	0.5
ENSG00000272297	4.516350190689788e-06	0.5
ENSG00000272398	9.702697475915646e-06	0.5
ENSG00000272410	6.175797213945405e-06	0.5
ENSG00000272414	-1.8783862269523093e-05	0.5
ENSG00000272442	-0.00017411493114754184	0.5
ENSG00000272514	2.955199348814918e-05	0.5
ENSG00000272573	8.472497692895967e-06	0.5
ENSG00000272602	0.0001470048689799756	0.5
ENSG00000272617	0.00011324010256123651	0.5
ENSG00000272636	-0.00010250642031971386	0.5
ENSG00000272674	-7.005845173992425e-06	0.5
ENSG00000273111	5.145091684818247e-07	0.5
ENSG00000272741	-1.3494312172826051e-07	0.5
ENSG00000272804	3.2560184882714304e-06	0.5
ENSG00000272822	-8.838686955086772e-05	0.5
ENSG00000272886	-3.4935742214777582e-06	0.5
ENSG00000272897	-5.540428873339433e-07	0.5
ENSG00000272899	5.144443091804373e-05	0.5
ENSG00000272916	0.00014644846833698901	0.5
ENSG00000272921	1.9549720674303005e-05	0.5
ENSG00000272968	-2.5726741256831392e-05	0.5
ENSG00000273025	-6.575600698258024e-06	0.5
ENSG00000273045	-7.142496504769864e-05	0.5
ENSG00000273047	6.269945094917305e-06	0.5
ENSG00000273049	1.2526581644652727e-05	0.5
ENSG00000272772	-2.3945932630840206e-05	0.5
ENSG00000269028	1.2201756446115806e-05	0.5
ENSG00000268988	-1.3425957514684285e-06	0.5
ENSG00000268975	0.00012044457430879151	0.5
ENSG00000265808	0.00026837027730913684	0.5
ENSG00000265817	-2.253920243262733e-05	0.5
ENSG00000265818	2.5866023330805536e-07	0.5
ENSG00000265972	0.00021382912732652719	0.5
ENSG00000266074	-7.437810245955386e-05	0.5
ENSG00000266076	5.9899272588456456e-05	0.5
ENSG00000266202	-0.00011666459249107327	0.5
ENSG00000266265	7.936999127033274e-06	0.5
ENSG00000266302	1.909444417631235e-05	0.5
ENSG00000266338	0.00015514907218355372	0.5
ENSG00000266412	-0.00018153474362770782	0.5
ENSG00000266472	0.00021641220082213385	0.5
ENSG00000265763	-2.356451402188254e-05	0.5
ENSG00000266728	7.630818958424931e-06	0.5
ENSG00000266953	-5.252405198029395e-06	0.5
ENSG00000266967	0.00012094588400127591	0.5
ENSG00000267022	0.00011152576122962828	0.5
ENSG00000267041	-0.00013796199710035283	0.5
ENSG00000267059	-5.965217791258963e-05	0.5
ENSG00000267060	3.6046285854618286e-07	0.5
ENSG00000267120	2.0470943136424666e-05	0.5
ENSG00000267127	0.00024520396062274204	0.5
ENSG00000267140	3.3776025764818864e-05	0.5
ENSG00000267168	-6.569993404011518e-06	0.5
ENSG00000267173	6.197177648912515e-09	0.5
ENSG00000267179	5.401330178221124e-05	0.5
ENSG00000266826	-2.621756286855144e-06	0.5
ENSG00000267206	0.00011127545386258506	0.5
ENSG00000265690	0.00028469019629788294	0.5
ENSG00000265590	-2.780418821133353e-05	0.5
ENSG00000263429	-4.513326291022795e-06	0.5
ENSG00000263464	7.689405562920797e-06	0.5
ENSG00000263465	-5.024158023920811e-05	0.5
ENSG00000263513	-5.783669002715708e-05	0.5
ENSG00000263528	2.5592793123701523e-05	0.5
ENSG00000263620	2.918585871668586e-07	0.5
ENSG00000263639	8.421166730324132e-06	0.5
ENSG00000263761	-4.714612866331668e-06	0.5
ENSG00000263809	2.3203615233606215e-05	0.5
ENSG00000263874	6.774213008189082e-05	0.5
ENSG00000264006	1.9439138454738945e-06	0.5
ENSG00000264058	4.456490875315855e-06	0.5
ENSG00000265681	0.0003344754501650244	0.5
ENSG00000264230	2.009164804178519e-05	0.5
ENSG00000264364	-0.0002920844882579303	0.5
ENSG00000264424	1.6603252671699966e-05	0.5
ENSG00000264545	1.2214480101613082e-07	0.5
ENSG00000264668	1.7815989685932448e-06	0.5
ENSG00000264813	8.32791093611613e-06	0.5
ENSG00000265107	1.7359850188785517e-05	0.5
ENSG00000265118	-1.3538628967068215e-05	0.5
ENSG00000265190	4.288085908477705e-05	0.5
ENSG00000265203	-6.047614712486476e-06	0.5
ENSG00000265241	2.7241170367207493e-05	0.5
ENSG00000265354	-9.867411118136092e-06	0.5
ENSG00000265491	-0.00014950682370785238	0.5
ENSG00000264343	-2.461729121133584e-06	0.5
ENSG00000274102	8.225994640130042e-07	0.5
ENSG00000267221	-6.907668262906077e-05	0.5
ENSG00000267281	0.00037916976827645076	0.5
ENSG00000268173	-9.611928588955818e-06	0.5
ENSG00000268221	5.043634719235124e-06	0.5
ENSG00000268223	2.2802719577726633e-06	0.5
ENSG00000268235	2.5758521879097534e-08	0.5
ENSG00000268320	-6.401413975758685e-06	0.5
ENSG00000268361	6.032605384569634e-07	0.5
ENSG00000268400	-5.199170048717958e-05	0.5
ENSG00000268447	-8.075349437206323e-06	0.5
ENSG00000268465	0.0002565187905998629	0.5
ENSG00000268500	-6.610313129850043e-06	0.5
ENSG00000268533	6.93551768702178e-05	0.5
ENSG00000268606	9.990549005134576e-07	0.5
ENSG00000268163	5.6967936271540446e-05	0.5
ENSG00000268614	2.5533003821540493e-08	0.5
ENSG00000268643	1.362210839190027e-05	0.5
ENSG00000268655	6.442679153395365e-06	0.5
ENSG00000268696	3.1464475410707284e-05	0.5
ENSG00000268738	1.7970823590964876e-05	0.5
ENSG00000268790	-6.48244513948853e-06	0.5
ENSG00000268797	-9.823569653923484e-07	0.5
ENSG00000268799	1.120207416523384e-06	0.5
ENSG00000268861	1.6041783474840764e-05	0.5
ENSG00000268870	-1.4978741294994697e-06	0.5
ENSG00000268902	5.458717803790198e-06	0.5
ENSG00000268940	-8.261650631443356e-06	0.5
ENSG00000268964	-3.2508173721897525e-05	0.5
ENSG00000268629	-1.6236277161683226e-07	0.5
ENSG00000267261	5.726015645005255e-05	0.5
ENSG00000268133	-4.4103826018539945e-09	0.5
ENSG00000268104	1.2933136530021787e-05	0.5
ENSG00000267303	-8.739728585621924e-06	0.5
ENSG00000267335	1.0417027569107642e-05	0.5
ENSG00000267360	-2.945759457751547e-07	0.5
ENSG00000267368	7.63190107066105e-06	0.5
ENSG00000267385	0.0001400743642491076	0.5
ENSG00000267467	2.6713892937438085e-05	0.5
ENSG00000267508	0.00014733131594911618	0.5
ENSG00000267534	-7.7528118165321e-06	0.5
ENSG00000267552	-3.4434711185015277e-08	0.5
ENSG00000267561	4.750807180872488e-06	0.5
ENSG00000267618	-4.216247523960047e-08	0.5
ENSG00000267631	5.0471490860118304e-05	0.5
ENSG00000268107	6.941357293661201e-06	0.5
ENSG00000267645	8.97409518951882e-05	0.5
ENSG00000267697	-3.8181685687650945e-05	0.5
ENSG00000267699	-0.0002156013772716485	0.5
ENSG00000267710	1.300199569435231e-05	0.5
ENSG00000267740	-7.698135106315892e-05	0.5
ENSG00000267748	4.3549869625502576e-05	0.5
ENSG00000267795	1.6601525953231235e-06	0.5
ENSG00000267855	0.0001677077316218971	0.5
ENSG00000267881	1.33800831399002e-06	0.5
ENSG00000267952	1.1695395072344662e-06	0.5
ENSG00000267978	-2.4947990534365782e-06	0.5
ENSG00000268009	1.8917695881795098e-06	0.5
ENSG00000268083	2.365680355236246e-05	0.5
ENSG00000267673	0.0004131247139256674	0.5
ENSG00000274180	7.173500733927441e-05	0.5
ENSG00000274183	2.769536643309317e-06	0.5
ENSG00000274209	2.2161556129406452e-05	0.5
ENSG00000279169	2.080279547082274e-06	0.5
ENSG00000279170	-2.1517541107761416e-05	0.5
ENSG00000279263	8.327815509466482e-06	0.5
ENSG00000279270	-6.110978990948537e-08	0.5
ENSG00000279301	2.69247289469539e-07	0.5
ENSG00000279395	1.0087681273553776e-06	0.5
ENSG00000279408	-3.266912401420654e-07	0.5
ENSG00000279486	0.0	0.5
ENSG00000279493	-7.758508049037124e-07	0.5
ENSG00000279514	4.22472761834051e-07	0.5
ENSG00000279761	7.495676883984583e-07	0.5
ENSG00000279765	0.0002640050060799338	0.5
ENSG00000279116	2.253707669712041e-07	0.5
ENSG00000279804	-1.1946343444310081e-05	0.5
ENSG00000279961	-1.1846256359853288e-06	0.5
ENSG00000280021	1.3764099180868377e-06	0.5
ENSG00000280071	-3.652510388536473e-05	0.5
ENSG00000280090	-8.550006511686409e-08	0.5
ENSG00000280094	-1.0140759508021814e-05	0.5
ENSG00000280148	5.304659404913236e-05	0.5
ENSG00000280204	5.404099372561719e-07	0.5
ENSG00000280236	1.272933009327876e-06	0.5
ENSG00000280314	-3.215312028584969e-07	0.5
ENSG00000280433	0.00044155652532297095	0.5
ENSG00000280537	6.0580864137642355e-05	0.5
ENSG00000280571	1.8654048741644583e-06	0.5
ENSG00000279956	-2.6527100862198055e-05	0.5
ENSG00000280670	-7.088748710783239e-08	0.5
ENSG00000279111	-8.930859792563294e-07	0.5
ENSG00000279051	1.6225275780879627e-07	0.5
ENSG00000278195	-2.1685836474015075e-06	0.5
ENSG00000278289	-2.8186394059235985e-06	0.5
ENSG00000278299	2.8622041651467475e-07	0.5
ENSG00000278311	5.131228309427538e-05	0.5
ENSG00000278463	4.6448041482542403e-07	0.5
ENSG00000278505	-0.00012042548847239141	0.5
ENSG00000278522	5.923396192084084e-05	0.5
ENSG00000278558	1.8153011134734562e-06	0.5
ENSG00000278570	-7.395739370654362e-07	0.5
ENSG00000278588	4.736253821351182e-07	0.5
ENSG00000278599	-5.248245194576598e-05	0.5
ENSG00000278615	4.008203422870691e-05	0.5
ENSG00000279073	1.988575408035102e-05	0.5
ENSG00000278637	-3.7943470961220104e-07	0.5
ENSG00000278662	6.178456014433482e-05	0.5
ENSG00000278674	1.695919526442932e-06	0.5
ENSG00000278677	1.3231860022677996e-05	0.5
ENSG00000278685	5.873830111568864e-06	0.5
ENSG00000278705	2.9107343658699616e-05	0.5
ENSG00000278803	-4.355572914870579e-06	0.5
ENSG00000278848	-9.728761253157556e-06	0.5
ENSG00000278870	3.093375033183903e-07	0.5
ENSG00000278889	-3.855406473539639e-08	0.5
ENSG00000278961	0.00011958856530080199	0.5
ENSG00000279000	8.978394575966716e-06	0.5
ENSG00000279012	-4.695065825584205e-06	0.5
ENSG00000278646	-4.863010220233934e-06	0.5
ENSG00000278139	-7.166998392050355e-06	0.5
ENSG00000280709	3.216225411179131e-06	0.5
ENSG00000280893	-5.592785990832057e-06	0.5
ENSG00000283268	-6.6519823523078e-07	0.5
ENSG00000283297	-7.532054133700448e-06	0.5
ENSG00000283321	1.0047501535623396e-05	0.5
ENSG00000283324	2.510802213822387e-05	0.5
ENSG00000283329	-0.00018945181945269929	0.5
ENSG00000283361	-1.3303176476380196e-05	0.5
ENSG00000283378	1.057900988915178e-06	0.5
ENSG00000283428	9.511326810023073e-07	0.5
ENSG00000283434	-4.655978836485813e-07	0.5
ENSG00000283439	4.0814372446568076e-06	0.5
ENSG00000283463	6.437075769760994e-06	0.5
ENSG00000283473	1.2720359533163902e-05	0.5
ENSG00000283267	4.982933522796888e-05	0.5
ENSG00000283486	5.69496027236052e-07	0.5
ENSG00000283515	-8.426978833957729e-06	0.5
ENSG00000283516	-0.00019122816203784993	0.5
ENSG00000283526	3.856199667244464e-06	0.5
ENSG00000283528	3.113471494200234e-07	0.5
ENSG00000283536	3.0267259916302977e-06	0.5
ENSG00000283563	0.0003435125839870236	0.5
ENSG00000283567	-2.116588733739195e-06	0.5
ENSG00000283594	-5.369738618386525e-06	0.5
ENSG00000283597	5.4115231100724365e-05	0.5
ENSG00000283599	4.843746743073641e-05	0.5
ENSG00000283644	1.393668679847865e-06	0.5
ENSG00000283654	0.00010473741795673027	0.5
ENSG00000283496	-2.1902649780952553e-05	0.5
ENSG00000280789	3.251475008819528e-05	0.5
ENSG00000283247	-0.00013317627341288607	0.5
ENSG00000283208	-1.366520721522825e-06	0.5
ENSG00000280969	-3.3159677665176848e-06	0.5
ENSG00000280987	-0.00016145200175957098	0.5
ENSG00000281106	-2.3950562671587013e-05	0.5
ENSG00000281348	4.863938812790078e-06	0.5
ENSG00000281406	-4.701288239232381e-06	0.5
ENSG00000281593	-6.08603508211456e-06	0.5
ENSG00000281613	5.476356255866497e-06	0.5
ENSG00000281883	0.00020629546960239788	0.5
ENSG00000281991	-1.984309994277887e-05	0.5
ENSG00000282034	-0.0001093272670951157	0.5
ENSG00000282218	2.7452480270592917e-07	0.5
ENSG00000282246	7.6064876104993984e-06	0.5
ENSG00000283227	1.7622342499798618e-05	0.5
ENSG00000282278	-7.214386788378695e-07	0.5
ENSG00000282419	-1.9763258555868868e-05	0.5
ENSG00000282757	-1.359767159828354e-06	0.5
ENSG00000282804	2.3481985934481665e-06	0.5
ENSG00000282815	-3.292541370082799e-05	0.5
ENSG00000282881	8.990616254846714e-07	0.5
ENSG00000283039	4.125683791925936e-06	0.5
ENSG00000283071	-3.3342881665058003e-06	0.5
ENSG00000283093	-2.4103187158343788e-05	0.5
ENSG00000283149	0.00029043998859155034	0.5
ENSG00000283154	-0.00018642393797418176	0.5
ENSG00000283189	0.00012886807562207474	0.5
ENSG00000283205	-3.256828638252152e-06	0.5
ENSG00000282301	3.7623602692907165e-06	0.5
ENSG00000263353	-2.5118330018672203e-06	0.5
ENSG00000278085	3.1885664604974922e-06	0.5
ENSG00000278023	-2.0514591891729496e-06	0.5
ENSG00000275113	1.2600786844162872e-05	0.5
ENSG00000275126	2.471692500659256e-07	0.5
ENSG00000275152	-3.433226076249489e-05	0.5
ENSG00000275163	2.2756053530834727e-06	0.5
ENSG00000275183	0.0002061897759056267	0.5
ENSG00000275221	-1.4368992447618518e-08	0.5
ENSG00000275302	-1.246365166677156e-06	0.5
ENSG00000275342	-8.375930619082131e-05	0.5
ENSG00000275356	8.081674294369544e-07	0.5
ENSG00000275379	-2.5224340219008965e-07	0.5
ENSG00000275385	2.3487168697030653e-05	0.5
ENSG00000275410	9.30963856186083e-06	0.5
ENSG00000275074	1.379378806759698e-05	0.5
ENSG00000275464	-1.700148887862999e-05	0.5
ENSG00000275493	-1.0888300991469222e-06	0.5
ENSG00000275572	7.330301259569751e-05	0.5
ENSG00000275663	6.047941762518439e-07	0.5
ENSG00000275688	1.8391620104456194e-05	0.5
ENSG00000275700	8.003851683145573e-05	0.5
ENSG00000275713	2.900727485551986e-05	0.5
ENSG00000275714	4.921382132152368e-06	0.5
ENSG00000275722	2.0458120460099787e-06	0.5
ENSG00000275740	-8.824413631420637e-05	0.5
ENSG00000275774	-2.6776326352690874e-06	0.5
ENSG00000275778	-2.560048150370848e-05	0.5
ENSG00000275793	-8.01104137248563e-05	0.5
ENSG00000275489	8.367550359201702e-06	0.5
ENSG00000275832	-0.00010807403356598802	0.5
ENSG00000275052	-0.0001661034525082252	0.5
ENSG00000275023	0.0003550283868251058	0.5
ENSG00000274252	1.4003956871863559e-05	0.5
ENSG00000274286	-2.536954473479418e-05	0.5
ENSG00000274290	2.6861851009125947e-05	0.5
ENSG00000274322	1.954472626513637e-06	0.5
ENSG00000274349	-0.00011461112725970411	0.5
ENSG00000274391	-1.2355152942049204e-06	0.5
ENSG00000274419	3.8182505658429355e-06	0.5
ENSG00000274443	-3.347710234559313e-05	0.5
ENSG00000274512	8.098377152597238e-07	0.5
ENSG00000274523	0.00018007764063996252	0.5
ENSG00000274529	-1.8467057464727843e-06	0.5
ENSG00000274588	-1.6480516909517324e-05	0.5
ENSG00000275034	5.579043024416462e-06	0.5
ENSG00000274600	-1.9974545333049075e-05	0.5
ENSG00000274641	6.7493327548190384e-06	0.5
ENSG00000274736	-2.5786935255352788e-06	0.5
ENSG00000274744	-6.0243597982956005e-06	0.5
ENSG00000274749	-7.729794930920778e-06	0.5
ENSG00000274764	-1.69664183292796e-06	0.5
ENSG00000274791	-6.703265620470515e-06	0.5
ENSG00000274808	5.316690116046972e-05	0.5
ENSG00000274810	0.00010027549571777207	0.5
ENSG00000274897	0.00035732067609197375	0.5
ENSG00000274933	8.313802167952317e-05	0.5
ENSG00000274944	3.850747927403999e-05	0.5
ENSG00000274997	3.3288949347142485e-08	0.5
ENSG00000274618	-1.7666077280098473e-07	0.5
ENSG00000278057	6.685469344957975e-06	0.5
ENSG00000275835	-6.808361091959579e-05	0.5
ENSG00000275954	-1.1455751344730646e-06	0.5
ENSG00000277224	1.77072273285782e-05	0.5
ENSG00000277258	4.7266567870807355e-05	0.5
ENSG00000277277	-0.00023240864460554676	0.5
ENSG00000277288	-8.367947827487727e-06	0.5
ENSG00000277322	-2.611988681417587e-05	0.5
ENSG00000277399	-9.542441419005491e-05	0.5
ENSG00000277443	-0.0001692066337752865	0.5
ENSG00000277462	-0.00013905593760894555	0.5
ENSG00000277481	0.00016114098618559715	0.5
ENSG00000277494	-4.594026172227395e-05	0.5
ENSG00000277535	-4.2314197306619464e-07	0.5
ENSG00000277556	-6.782177049960372e-05	0.5
ENSG00000277203	-0.00015901132827109902	0.5
ENSG00000277586	-1.506504598206342e-05	0.5
ENSG00000277639	-2.197143208395832e-05	0.5
ENSG00000277726	4.526472070071011e-05	0.5
ENSG00000277745	1.1205890407517932e-05	0.5
ENSG00000277775	-5.5620934184840684e-06	0.5
ENSG00000277791	0.0002612944224491864	0.5
ENSG00000277858	-1.0117296283322056e-06	0.5
ENSG00000277865	2.5406616037587604e-05	0.5
ENSG00000277893	-1.8126374051617878e-06	0.5
ENSG00000277932	1.1718713958136444e-06	0.5
ENSG00000277957	-1.277745562134708e-05	0.5
ENSG00000277971	0.00012607361320919665	0.5
ENSG00000277972	0.0001418780033544995	0.5
ENSG00000277632	5.791260672248726e-06	0.5
ENSG00000275895	-0.00021879464797888677	0.5
ENSG00000277161	-0.00010244075154669367	0.5
ENSG00000277150	3.395080890075464e-05	0.5
ENSG00000275969	-5.381009679869731e-07	0.5
ENSG00000275993	2.8829540600099694e-05	0.5
ENSG00000276040	-4.909915682765923e-05	0.5
ENSG00000276045	-9.812638437569778e-05	0.5
ENSG00000276070	-5.26037958341404e-06	0.5
ENSG00000276076	3.0172266165780725e-06	0.5
ENSG00000276085	-1.5330228655912116e-06	0.5
ENSG00000276119	-1.3920681489011661e-07	0.5
ENSG00000276203	2.9022509325644276e-05	0.5
ENSG00000276234	5.935184462051191e-06	0.5
ENSG00000276240	5.599281911993466e-07	0.5
ENSG00000276293	1.154284065374088e-05	0.5
ENSG00000277157	-4.054153496638989e-06	0.5
ENSG00000276368	-1.8075036593525453e-07	0.5
ENSG00000276410	1.0946490102706831e-06	0.5
ENSG00000276418	-4.215433901056037e-05	0.5
ENSG00000276490	3.131865132240905e-06	0.5
ENSG00000276581	-1.8479462757549166e-06	0.5
ENSG00000276600	9.998961595816718e-05	0.5
ENSG00000276612	-6.275703826157968e-06	0.5
ENSG00000276644	-7.300194526622508e-05	0.5
ENSG00000276747	-3.0933513074557524e-06	0.5
ENSG00000276903	-1.532066011446035e-05	0.5
ENSG00000276950	-1.7790268611815694e-07	0.5
ENSG00000276966	9.647557369608304e-05	0.5
ENSG00000277058	2.5063135232751795e-06	0.5
ENSG00000276409	-7.899842692842376e-05	0.5
ENSG00000243489	-3.996829584355541e-06	0.5
ENSG00000263264	-6.890722482222577e-06	0.5
ENSG00000263155	-5.7212063445949944e-05	0.5
ENSG00000251692	-0.00010240908755952751	0.5
ENSG00000253117	5.025532378963699e-06	0.5
ENSG00000253148	-6.838552168918916e-08	0.5
ENSG00000253250	2.821280390991596e-07	0.5
ENSG00000253251	0.00014243861634238974	0.5
ENSG00000253276	0.00037478803798896595	0.5
ENSG00000253293	1.2510222772528569e-05	0.5
ENSG00000253304	0.00031240396112421103	0.5
